Idnumber,F1,F2,F2-F1,sylldur,o-dur,i-dur,s-dur,s:i-ratio,s-levelDiff,s-ampDiff,s-freqH,s-freqM,s-freqMH,s-var
908,1.550167026,0.036612546,-0.526492752,-1.103116934,-1.180395594,-0.406843539,-0.512196914,-0.25284996,-0.383311476,-1.279852208,-0.404082006,0.111233876,0.032111623,0.713076454
909,-0.251578831,-0.905131469,-0.687363813,0.560359932,-0.194704428,1.025953272,0.402978455,-0.541269067,-0.296270184,-1.044212927,0.555543981,-0.62563711,-0.609280388,1.186197516
910,-0.251578831,0.32323029,0.368352527,-0.152558725,0.790986738,-0.406843539,-0.512196914,-0.25284996,-0.409479702,0.266781622,-0.75303691,0.631378101,0.484858924,0.004355905
911,-0.740424606,-0.916830152,-0.521465531,1.273278588,2.269523488,0.309554866,0.097919998,-0.339375692,-1.45795574,-0.326324221,0.264274104,-0.070549621,-0.126117544,0.220316533
912,1.983144713,0.972507219,0.122018714,-1.103116934,-0.687550011,1.025953272,-1.427372283,-1.406526386,-0.767837632,-1.268329621,-0.171129321,1.530323011,1.267324369,0.770170612
913,0.321069077,2.218417003,1.791055976,1.273278588,2.269523488,-0.406843539,0.402978455,0.39609303,-0.236781298,1.522035186,-0.31684328,-1.232472039,-1.137485573,-0.355072123
914,-1.634314024,-1.343832097,-0.566710517,-0.627837829,-0.687550011,-1.123241944,0.097919998,1.045036019,-0.848817033,0.23901934,1.831726432,0.448652314,0.325809563,0.357592557
915,-0.712490562,0.6332454,0.800693504,1.273278588,0.298141155,1.025953272,1.013095367,-0.25284996,-1.565257268,-0.556923736,1.570484377,-0.633018384,-0.615705244,0.976467384
916,-1.061666116,-1.256091971,-0.697418255,0.797999484,0.298141155,-0.406843539,1.013095367,0.828721689,-0.15574831,1.216873283,0.003032049,0.53518597,0.401130747,-1.10955422
917,-1.047699094,-1.057214353,-0.531519973,1.510918141,-0.687550011,-0.406843539,2.538387649,1.910293339,2.353065311,0.452550718,-0.75303691,-0.495601054,-0.496093562,-0.555100844
918,-0.516952252,-0.419636107,-0.174587305,-0.152558725,0.298141155,-1.123241944,0.097919998,1.045036019,-0.279489978,0.437875465,0.003032049,-0.459951072,-0.465062875,0.470693431
919,-0.880094828,-0.092072971,0.237644789,-1.81603559,-1.180395594,-0.406843539,-1.427372283,-0.90179295,1.169083913,-0.139004141,-0.69361343,-0.762818867,-0.72868702,-0.646862465
920,0.246143969,0.304077885,0.237386709,-1.158188953,-0.563627765,-1.149825055,-0.720765225,0.372238355,-0.813903668,-0.167452855,-0.354042275,1.332402895,1.310853186,0.901412671
921,0.322413932,-1.313926694,-1.632564858,-2.216335007,-1.338615941,-0.491071117,-1.98931202,-1.248760836,-1.190752803,-1.303428701,-0.700973246,0.626003198,0.613926483,1.904030124
922,-0.821635503,-0.436281786,-0.135490538,1.169732365,0.986348588,0.826436758,0.547781571,-0.399666022,-1.727253316,-0.794804101,3.095857382,-0.862093438,-0.854214411,1.202157126
923,1.682561592,1.015019291,0.415477334,-0.734930532,-0.563627765,-0.491071117,-0.403628526,-0.090904271,0.832665321,0.798236181,0.235231567,0.369434813,0.360798743,-0.152531175
924,0.818168686,0.740448817,0.482261319,-1.158188953,-1.338615941,-1.149825055,-0.086491827,0.989761856,1.495935252,-0.354623091,-0.61362805,-1.023750113,-1.01370323,-1.230079285
925,-0.986887088,-1.446308887,-1.209599623,0.958103154,0.986348588,0.826436758,0.230644872,-0.554046897,-0.999043282,-0.291393425,-0.40595943,1.076299307,1.05818401,0.419265713
926,0.246143969,-0.097971737,-0.218970519,-1.158188953,-1.338615941,1.485190696,-1.355038622,-1.480332149,0.382005059,-3.07769784,-0.388904975,-1.323916532,-1.309844343,0.371252166
927,0.487665516,-0.705949216,-1.014813001,0.323215522,-0.563627765,0.826436758,0.547781571,-0.399666022,0.771095401,-0.224201692,-0.232870839,-0.656838729,-0.651712218,-1.33655859
928,0.042757403,1.127789308,1.261407805,-0.1000429,-0.563627765,0.167682821,0.230644872,-0.183532796,-0.224158806,0.571728607,-0.665545205,0.717754284,0.704447164,-0.736038498
929,-0.097070861,1.191528882,1.394975774,0.534844732,-0.563627765,1.485190696,0.547781571,-0.686373362,-0.442727356,1.840265424,2.605235556,-0.66520509,-0.659966384,0.17739301
930,-0.592825616,-0.926586204,-0.79219972,-1.158188953,0.211360412,-1.149825055,-1.355038622,-0.245285147,0.183843613,-0.463033233,-0.492927732,1.139139969,1.120181964,0.0359972
931,0.144450686,-0.55885789,-0.697589075,0.534844732,-0.563627765,0.826436758,0.86491827,-0.245285147,0.822414685,0.155939653,-0.388904975,-0.605525052,-0.60108667,-0.988461726
932,0.792745366,-0.048941296,-0.402626476,-1.369818164,-0.563627765,-1.149825055,-1.037901923,0.063476604,0.282424281,0.247501941,-0.665545205,0.666533566,0.653913329,0.265958556
933,-0.173340823,0.681612287,0.849573233,0.746473943,0.5988545,-0.491071117,0.86491827,0.835380981,1.781915837,0.24253788,-0.180859461,-1.221289178,-1.208593247,-1.132515034
934,0.830880347,-0.387251344,-0.803330384,0.111586311,0.211360412,0.826436758,-0.403628526,-0.862808648,0.84064551,-0.216895333,0.339254324,-0.502897698,-0.499835574,-1.647125634
935,-1.419083541,-1.058968397,-0.580717102,-0.1000429,0.211360412,-0.491071117,-0.086491827,0.140667042,-1.555846327,-0.044064622,1.359223838,0.205547108,0.199108813,0.876895042
936,0.28427895,1.034631468,1.049925187,-0.1000429,-1.338615941,-1.149825055,1.499191667,2.533570609,-0.361715149,1.540680978,-0.665545205,1.486065047,1.462454691,-1.311779446
937,-0.37672739,0.75515795,1.022098527,-0.31167211,-1.338615941,-0.491071117,0.86491827,0.835380981,1.777548759,1.243000561,-0.700973246,-1.016034469,-1.006091055,-0.405758118
938,0.080892384,0.676709243,0.732701261,0.111586311,-0.176133676,0.826436758,-0.086491827,-0.708427773,1.367584747,0.499999073,-0.250207966,-1.126191548,-1.1147709,-0.630519473
939,-0.160629163,0.715933596,0.882965226,0.958103154,1.373842676,-1.149825055,0.86491827,1.916047108,1.082528684,0.388141082,0.183220188,-0.913407115,-0.904839959,-1.511733297
940,-0.04622422,-0.602985288,-0.664197083,0.746473943,0.5988545,0.826436758,0.230644872,-0.554046897,2.419270838,0.058335956,-0.665545205,-0.87008796,-0.862101724,-0.514836209
941,-0.491132333,-1.358054091,-1.326471596,-0.31167211,0.986348588,-1.149825055,-0.720765225,0.372238355,-0.247042078,-0.614323459,-0.198290811,-0.46032222,-0.457831043,0.480022356
942,-0.580113956,-0.097971737,0.142776064,-0.734930532,-0.951121853,0.826436758,-0.720765225,-1.017189523,0.479421882,1.955489687,-0.700973246,-1.118661823,-1.107342151,-0.533132803
943,-1.838568333,1.309201942,2.290994233,-1.158188953,-1.338615941,-1.149825055,-0.086491827,0.989761856,0.670215695,1.353959469,-0.700973246,-0.29764299,-0.297333382,-0.568469607
944,-0.020800899,-0.872652718,-0.981421009,0.534844732,-0.176133676,3.461452509,-0.720765225,-1.572960674,-0.723838725,-0.564281734,-0.700973246,-0.862093438,-0.854214411,-1.919026554
945,0.004622422,0.524714873,0.593567959,0.323215522,0.211360412,-1.149825055,0.86491827,1.916047108,-1.293719138,0.189702762,-0.440916353,0.42074849,0.411424291,0.66545425
946,0.182585667,-0.225450886,-0.335842492,0.746473943,-0.176133676,1.485190696,0.547781571,-0.686373362,-1.176423512,-1.045236108,-0.457876585,0.307988544,0.300176483,0.729618751
947,-0.834347163,-1.127611015,-0.914637024,2.86276605,1.761336764,1.485190696,2.133465065,-0.024741039,-1.426296023,-0.604969963,2.887811868,0.626003198,0.613926483,1.925970444
948,0.017334082,-0.406863521,-0.469410461,1.169732365,1.761336764,-0.491071117,0.547781571,0.603809668,0.681537342,1.036237809,-0.561710895,0.410429979,0.401244154,-0.1465649
949,-1.419083541,0.014798279,0.638090616,-0.523301321,-0.176133676,1.485190696,-1.355038622,-1.480332149,0.604245429,-0.587916406,-0.40595943,-0.87008796,-0.862101724,-0.478374332
950,0.030045743,-0.210741753,-0.252362511,1.169732365,-0.176133676,0.167682821,1.816328366,0.742752456,-0.920813929,1.07618123,-0.128848083,-0.246329313,-0.246707834,-0.154679158
951,1.364770083,0.343302239,-0.207839855,-0.523301321,0.211360412,-0.491071117,-0.720765225,-0.322475584,0.587777002,1.587925708,-0.561710895,-1.2798537,-1.266372405,-0.41786868
952,0.055469063,1.520032842,1.701069036,0.111586311,-0.563627765,0.826436758,0.230644872,-0.554046897,0.102835566,-1.339131398,-0.665545205,-0.972529395,-0.963169395,0.325990108
953,-1.025022069,-1.03935622,-0.730981067,1.381361575,1.761336764,0.167682821,0.547781571,0.001724254,-1.68128752,-1.833481751,2.939823246,-0.964720792,-0.955465507,2.612111773
954,2.483396196,2.348647308,1.578631731,0.111586311,-0.563627765,-1.149825055,1.182054968,2.224808859,-1.428208961,0.535288349,1.587527407,-0.143701958,-0.145456738,0.277486072
955,-0.186052484,-0.196032621,-0.14105587,0.746473943,1.373842676,0.167682821,-0.086491827,-0.368789847,-0.145169451,-1.227570863,-0.700973246,3.499569116,3.651459368,-0.059177768
956,-0.40215071,0.711030552,0.983141203,0.746473943,2.148830852,0.167682821,-0.720765225,-0.739303948,0.700651462,-0.712926441,-0.232870839,-1.1699755,-1.157967699,-0.396131301
957,-0.465709012,-0.902070983,-0.82002638,-1.369818164,-0.563627765,-0.491071117,-1.355038622,-0.78561821,0.248035903,-0.995757648,-0.388904975,0.112866427,0.107671003,0.325671536
958,-0.707230559,-0.362736123,-0.102098546,-1.581447375,-0.176133676,-0.491071117,-1.98931202,-1.248760836,0.447779885,-0.910690358,-0.50979374,1.025078589,1.007650175,-0.083300465
959,0.042757403,0.230532223,0.242952041,-1.158188953,-0.951121853,-0.491071117,-0.720765225,-0.322475584,-0.818348628,-0.731609776,-0.076836704,0.369434813,0.360798743,0.895498609
960,-0.097070861,0.034410456,0.081557411,-0.31167211,-0.951121853,0.167682821,0.230644872,-0.183532796,0.901694817,-0.392654259,-0.50979374,-0.818867242,-0.811567889,-1.757230763
961,-0.414862371,-0.151905223,0.009208095,0.111586311,1.761336764,-1.149825055,-0.720765225,0.372238355,-0.07414096,0.209035124,-0.232870839,0.06155275,0.057045455,-0.430793283
962,-0.300457427,-1.27470234,-1.315340932,1.381361575,2.148830852,0.826436758,-0.086491827,-0.708427773,-1.908495564,-0.669310492,1.826478232,0.154326391,0.148574978,1.978789462
963,0.830880347,-0.764785746,-1.231860951,0.746473943,0.5988545,-1.149825055,1.182054968,2.224808859,1.452127667,1.268369413,-0.076836704,-0.502897698,-0.499835574,-0.19494799
964,-0.961463767,0.93166754,1.478455754,0.534844732,0.211360412,-1.149825055,1.182054968,2.224808859,0.370631611,1.332572963,-0.561710895,0.820195719,0.805514835,-0.629445717
965,-1.571623465,0.220726134,0.938618546,0.323215522,0.5988545,0.167682821,-0.086491827,-0.368789847,-0.335731205,1.170911269,-0.146373656,1.332402895,1.310853186,-0.825330368
966,1.250365139,-0.578470067,-1.204034291,-0.946559742,-0.563627765,-1.149825055,-0.403628526,0.681000105,0.274913684,0.495617232,0.599311216,0.472062167,0.462049839,0.577246136
967,4.59353182,3.628341839,2.107338275,1.381361575,-0.563627765,1.485190696,1.816328366,-0.157067504,-0.098332582,0.924904274,-0.700973246,1.139139969,1.120181964,-0.030866837
968,-0.592825616,1.250365412,1.678807708,0.111586311,0.211360412,0.167682821,-0.086491827,-0.368789847,-0.124149056,0.592610448,-0.665545205,2.100713658,2.068860713,0.4000576
969,-0.236899125,-0.28919046,-0.224535851,-0.1000429,1.373842676,-0.491071117,-1.037901923,-0.554046897,0.966775386,0.51218308,-0.40595943,-0.66520509,-0.659966384,-0.539800782
970,-0.313169088,-0.98051969,-0.975855677,1.592990786,-0.176133676,0.167682821,2.450601764,1.113266556,-0.352611742,-0.068551163,0.165129274,0.922637154,0.906582505,-0.885803823
971,0.042757403,-1.117804927,-1.287514271,-1.158188953,-0.951121853,0.167682821,-1.037901923,-0.924560998,-1.1395182,-1.275604857,0.476632204,-0.716425807,-0.710500219,1.648601032
972,0.004622422,-0.220547842,-0.252362511,-1.369818164,-1.338615941,0.167682821,-1.037901923,-0.924560998,-0.090494639,0.262147048,-0.665545205,0.410429979,0.401244154,0.980372553
973,0.373260573,-0.151905223,-0.335842492,-0.31167211,0.211360412,-0.491071117,-0.403628526,-0.090904271,-0.584114257,-0.733583097,1.119425,1.036512615,1.018930868,1.371488996
974,-0.122494182,-1.397278445,-1.532388881,-1.158188953,-1.338615941,-0.491071117,-0.403628526,-0.090904271,-0.644384438,-0.844308533,-0.648961867,-0.964720792,-0.955465507,0.300140331
975,0.545682632,0.944558548,0.755303411,1.04703291,0.950268401,1.519561099,-0.647035826,-1.250078741,-0.694995759,0.464386838,-0.603641306,1.061133302,1.061133302,0.040557727
976,0.413615825,0.708064524,0.564732402,0.178218368,0.538485427,2.001373155,-1.698469044,-1.598461341,-0.786848771,-1.57062776,0.624501851,-1.669572725,-1.669572725,1.39963032
977,0.300415704,-0.191841306,-0.285274794,0.467823215,1.773834348,1.037749043,-1.698469044,-1.434516588,-0.809159927,-0.497388455,-0.603641306,1.016367629,1.016367629,-0.286711899
978,0.7343495,-0.179555902,-0.412322133,-1.849015565,-1.108646468,-0.88949918,-0.647035826,0.286903318,0.11842292,0.85111607,-0.398950781,-1.221915999,-1.221915999,0.323999452
979,0.140048867,1.147267711,1.085021505,0.467823215,-0.28508052,0.074124932,0.754875131,-0.106564089,0.515705565,-0.605303869,-0.603641306,-1.400978689,-1.400978689,0.059524439
980,-1.463619507,0.268861338,0.734128854,0.467823215,0.538485427,-0.88949918,0.754875131,1.270571835,-1.618782387,1.511652638,-0.671871481,0.703007922,0.703007922,-1.929096744
981,-0.510851826,0.216648371,0.377186331,-0.400991327,-0.696863494,-0.407687124,0.404397391,0.225424035,1.818989253,0.797897097,-0.718431455,1.164394953,1.164394953,-0.653520386
982,2.196517723,-0.056701864,-0.760189847,-1.849015565,-1.520429441,-0.88949918,-0.296558087,0.532820447,-0.801129533,1.661105943,1.920875183,0.926836285,0.926836285,0.266311373
983,-0.71838538,-2.784061514,-2.511628163,-0.690596175,-1.520429441,-0.88949918,1.10535287,1.516488965,1.536467858,-0.769635665,-0.671871481,-0.460899565,-0.460899565,0.044083874
984,-1.746619808,0.321074304,0.876300877,-0.400991327,0.126702453,-0.88949918,0.053919652,0.778737577,-0.596065438,-1.115450557,1.537250713,0.446844282,0.446844282,0.979409112
985,-0.199551494,0.394786727,0.452809747,1.336637758,0.126702453,0.074124932,1.455830609,0.188536466,0.217541227,0.053045115,-0.718431455,0.043222029,0.043222029,-1.811795665
986,0.14948221,0.228933775,0.177540512,0.467823215,0.126702453,-0.407687124,0.754875131,0.409861882,0.659368991,-0.112842228,-0.535411131,0.076288505,0.076288505,0.503843975
987,0.158915554,-1.018034713,-1.053608701,0.757428063,0.950268401,0.555936987,-0.296558087,-0.819723765,0.440486,-0.667955167,1.443263955,-0.684727928,-0.684727928,1.063764424
988,-0.573213168,1.105665243,1.200432562,1.068193398,2.444739127,-0.733655034,-0.527175464,0.13799155,0.460485305,1.258043977,1.495200534,-0.31194837,-0.488787593,-0.94188855
989,0.470066293,0.164101168,0.062289696,-0.212175401,0.181091787,0.449659537,-0.865108454,-1.131313113,-1.168031209,-0.175711353,1.054379388,1.132421755,0.438067598,0.818053878
990,0.233852076,-1.000243694,-1.026547341,0.336554084,0.464047705,0.449659537,-0.189242474,-0.708211559,0.085970507,-1.595906831,-0.21397231,-0.73201326,-0.75834407,0.26323647
991,0.450381775,-0.365528625,-0.45131268,0.153644256,-0.667775965,1.041316822,0.486623506,-0.677990019,0.166399039,0.012691379,-1.038400913,0.045284673,-0.259550437,0.396757189
992,-0.140153769,-1.092718737,-1.038873798,2.165652369,3.29360688,0.449659537,-0.189242474,-0.708211559,1.155416202,1.018183965,-0.973604685,-0.381959185,-0.533713672,-1.819570009
993,-0.100784733,1.214953931,1.2086502,1.251103227,-0.10186413,1.632974107,1.500422476,-0.496660782,1.117288255,0.006574659,-1.038400913,0.957077065,0.32554856,-1.911572571
994,-0.041731178,0.992173145,0.978556335,1.799832712,-0.10186413,1.632974107,2.514221446,-0.020671533,1.263141173,0.212731987,-0.973604685,-1.257094372,-1.095289667,-0.413709748
995,-1.006272568,-1.096922148,-0.862194581,-0.029265573,-0.10186413,-1.325312319,0.824556496,2.888151652,0.852577666,0.901620628,0.260797925,-0.241937555,-0.443861513,-0.078963577
996,0.312590148,1.345259673,1.24973839,-0.029265573,-0.667775965,-0.141997748,0.824556496,0.518782949,-1.436736274,1.208394318,-0.119018264,2.068419339,1.353181671,-0.122506956
997,-1.596808112,-1.046481216,-0.689624182,-0.212175401,0.181091787,-0.733655034,-0.189242474,0.455317715,0.421228608,-0.026473455,-0.593788499,-1.187083557,-1.050363587,-0.363711365
998,-0.199207324,-0.348714981,-0.299286377,0.153644256,0.181091787,-0.141997748,0.148690516,0.011061083,-0.747651596,-0.506606565,0.959253011,0.360905116,1.608265591,1.297062708
999,0.863756656,-0.436986613,-0.607447802,-0.212175401,-0.10186413,-0.141997748,-0.189242474,-0.242799849,-0.758992724,-0.047508996,0.355751971,-0.556986222,-0.646028871,1.875487226
1000,-0.02204666,1.076241366,1.056623896,-0.760904886,-0.667775965,1.632974107,-1.540974435,-1.924628527,0.104957347,-2.794402306,-0.498834452,-0.416964593,-0.556176712,-0.452043796
1001,-0.061415697,0.689527549,0.686830185,0.519463913,-0.10186413,0.449659537,0.824556496,-0.073559227,-0.136551473,-0.865044283,0.165843878,0.318148965,-0.084452876,-0.057840184
1002,-1.439331967,0.096846591,0.395104036,-1.4925442,-0.950731883,-1.325312319,-0.865108454,0.772643881,0.715877113,-0.183313115,-0.657895404,0.185560425,-0.169535207,-0.2430591
1003,2.517256181,-0.966616406,-1.470299794,-1.4925442,-0.950731883,-1.325312319,-0.865108454,0.772643881,-0.790697135,0.158850728,-0.277389896,1.974076272,1.315716093,0.660837859
1004,1.749559973,0.01277837,-0.352701024,-1.4925442,-0.950731883,-1.325312319,-0.865108454,0.772643881,-1.954015927,-0.111521262,0.959253011,2.114352024,1.608265591,1.668766077
1005,0.765334066,1.832855356,1.631858557,1.068193398,0.181091787,0.449659537,1.500422476,0.349542327,-1.613441234,0.755439875,3.109419332,-0.45197,2.116925024,-0.193155842
1006,0.745649547,1.416717661,1.229194295,-0.39508523,-0.10186413,1.632974107,-1.540974435,-1.924628527,-1.439635518,-1.458430403,0.640614113,0.24813815,1.53288599,0.785139516
1007,-0.77005835,-0.163764895,0.000657411,-0.029265573,-0.384820048,0.449659537,0.148690516,-0.496660782,0.896325235,0.36621254,-1.038400913,-1.111990287,-1.002176086,-1.434865154
1008,-1.281855822,0.109456824,0.374559941,-0.39508523,-0.667775965,-0.733655034,0.486623506,1.089970047,1.310748027,-0.196254759,-0.84814816,-1.07692135,-0.979672279,-1.012395215
1009,-0.317314433,-0.474817313,-0.397898033,0.519463913,0.464047705,-0.141997748,0.486623506,0.264922016,0.891419498,-0.639972016,-1.038400913,0.431042992,-0.012008553,0.047525284
1010,-1.596808112,-0.285663815,0.054072058,0.336554084,0.747003622,-0.733655034,0.148690516,0.772643881,0.989442553,-0.05026687,0.578747502,-1.041852411,-0.957168472,-0.394585231
1011,-0.061415697,-0.554682123,-0.529380241,-1.675454029,-0.950731883,-1.325312319,-1.203041444,0.349542327,-0.387030788,0.863815056,-0.277389896,-0.726231967,-0.754634203,1.527699055
