speaker_interval,amp_int,DRESS_F1_50,DRESS_F2_50,FLEECE_F1_50,FLEECE_F2_50,GOOSE_F1_50,GOOSE_F2_50,KIT_F1_50,KIT_F2_50,LOT_F1_50,LOT_F2_50,NURSE_F1_50,NURSE_F2_50,START_F1_50,START_F2_50,STRUT_F1_50,STRUT_F2_50,THOUGHT_F1_50,THOUGHT_F2_50,TRAP_F1_50,TRAP_F2_50
QB_NZ_F_559_300,0.455376486,0.131700158,0.050009654,0.745149684,-0.556966832,-0.123604731,0.203389613,-0.157588585,-0.023402443,-0.121659069,0.158438178,0.262553368,-0.008471271,0,0,0.312455447,-0.071478802,0.306228388,1.179827957,0.13965724,-0.392844334
QB_NZ_F_559_360,0.145654248,0.848556099,-0.65749833,0.607488264,-0.035059429,0.323606555,0.390966228,0.063270776,0.217330497,-0.374897905,0.425944067,0,0,-0.832367321,0.23702817,-0.782110317,0.484323689,0.597874471,-0.388820481,0.119257868,-1.800816333
QB_NZ_F_559_420,-0.309689736,0.86439822,-0.638468336,-0.726022559,0.409557871,0,0,-0.306849686,0.05273988,-0.127402631,-0.355071275,0,0,-0.07559131,0.014263862,-0.349876683,-0.339540483,-0.269772627,0.470159343,0.370327063,0.128709682
QB_NZ_F_559_480,-0.202008354,-0.294716912,0.555437227,-0.122305841,-0.992819275,0.617663292,-0.127213538,-0.19964238,-0.105108471,-0.362366499,0.354646887,0.193488125,-0.302912104,0.123569356,-0.910406471,0.762865264,0.409197276,0.692659448,0.256865016,-0.518457889,0.543266779
QB_NZ_F_559_540,0.008272911,0.228073056,-0.094301133,0.826237918,-0.254977663,0.427391286,-0.765815361,-0.491909916,-0.055334682,0.127663702,0.622789357,0,0,0.229673322,0.515433941,0.178630801,-0.193143702,0.240608019,-0.130401219,0.205039843,-0.128709682
QB_NZ_F_559_600,-0.276729141,-0.168734337,-0.011837826,-0.5667421,-0.204380533,0,0,0.233622135,0.542812907,0.2166889,-0.943414474,0.112296923,-0.247463786,-0.767303568,-0.46438172,0.861735712,-0.334753667,0,0,-0.652779908,-0.163181492
QB_NZ_F_559_660,-0.167733466,0.122458921,-0.08070828,-0.204741056,-0.387247326,-0.561086199,-0.676157693,0.653549098,-0.514403692,-0.100027475,0.016914892,0,0,-0.496003251,-0.85980077,-0.264788177,-0.51226475,-0.306228388,-0.597348454,0.459770464,0.036934083
QB_NZ_F_559_720,-0.219272331,-0.743576986,0.704505512,-1.050375494,-0.458959793,0,0,0.338946706,-0.546132004,0.073622012,-0.541801985,-0.289441364,0.010396559,0,0,-0.091015875,0.048191591,-0.342684148,-0.269817064,-0.138088058,0.020369706
QB_NZ_F_559_780,-0.370037408,0.048529027,-0.589987161,-0.499460417,0.760152158,-0.664870929,1.280396656,0.646285179,-0.543881769,0.120092644,-0.10906771,-0.439697809,0.259143872,-0.139688598,0.664348656,-0.080743621,0.359334612,0,0,-0.613027286,0.632580106
QB_NZ_F_559_840,-0.59140972,0.137966819,0.457889869,0.015355579,0.553779612,0,0,1.10556403,0.096366308,-0.247103668,-0.462582896,0,0,0.384859864,-0.230330356,-0.519454481,0.255620272,-0.306228388,-0.113718982,-0.033475893,0.27778907
QB_NZ_F_560_60,0.277102545,-0.088113416,0.338178231,-0.1400714,-0.121350435,-0.543202264,0.064715518,0.223795297,-0.516545531,0.501010131,-0.380805342,-0.22898863,-0.084536798,0.000752439,0.56745652,-0.246107403,0.593196411,-0.040336928,-0.383887802,0.35674948,-0.507554776
QB_NZ_F_560_120,0.522980704,0.602028962,0.234898827,1.171656067,-0.861704401,0.355411469,-0.298041199,0.175437286,-0.156654135,0.57846861,0.374054838,0.226792097,-0.483249317,0.70917336,-0.507919288,-0.560917299,-0.121120691,0,0,0.072061206,-0.22767073
QB_NZ_F_560_180,-0.066354745,-0.122287133,-0.34904349,0.065915953,-0.364309774,-0.312984659,-0.226329408,0.049148479,1.694809686,-0.818550372,-0.309326902,-0.146069486,0.007492237,-0.091421287,0.726551862,-0.105430669,-0.180390795,-0.335062878,-0.705930713,-0.06757448,-0.204097194
QB_NZ_F_560_240,-0.305498039,-0.556781532,0.061339977,-0.730960838,0.446631634,0.502862019,-0.485016575,0.053054318,-0.323420712,-0.482435904,-0.262372446,-0.034595405,0.020539065,-0.356655886,-0.216409191,-0.428701841,-0.214364935,0,0,-0.05854631,-0.214850035
QB_NZ_F_560_300,0.086625661,-0.325237165,0.312555374,-0.1500765,0.16462526,0.426354658,-0.504693591,0.150700303,0.187523693,0.645651983,0.368500626,-0.484335664,0.485445317,-0.469521673,-0.5975957,0.043246051,-0.043571024,0.769445929,0.595309098,0.161959887,-0.070617216
QB_NZ_F_560_360,-0.003584133,0.243859833,-0.26488726,-0.411974707,0.586333254,-0.752728105,0.618907736,-0.673431807,0.200297303,0.163512476,-0.448395834,0.407456987,-0.336117274,-0.113618225,-0.258653451,0.340074132,0.175229824,-0.674311664,-0.141003022,-0.160865563,-0.665642217
QB_NZ_F_560_420,0.055175518,0.863171272,-0.032796169,1.09750062,-0.525205718,0.4082711,-0.275390767,0.132733442,-0.143312809,-0.043101098,0.203957086,0.315202575,0.20642406,-0.029909433,0.045455812,0.533406403,-0.096194013,-0.121010784,0.473949945,-0.258698089,0.862729386
QB_NZ_F_560_480,-0.345096556,-1.044977486,0.717693583,-0.288382295,0.698637331,0.438178523,0.250554001,-0.164804723,-0.480725355,-0.388033384,0.498917804,0.411300921,-0.108637443,0.380357701,-0.02915101,0,0,0,0,-0.296288104,0.373868011
QB_NZ_F_560_540,-0.325925704,-0.113991771,-0.67749767,-0.25777846,-0.127793658,-0.271253371,0.648991706,-0.023500134,0.512399177,-0.010044573,-0.303986313,-0.161445221,0.405355882,0.000752439,0.224808634,0.115920773,0.106912259,0,0,0.217086436,0.222656184
QB_NZ_F_561_60,-0.017659544,-0.266967787,0.635374359,0.245720802,0.118123646,0.3423492,0.01278237,-0.42622423,-0.075142714,0.309615423,-0.156672021,-0.47351118,0.00303804,0,0,-0.714430488,-0.393834809,-0.129659399,-0.158088242,-0.309027052,0.031391977
QB_NZ_F_561_120,0.03252214,-0.108587286,-0.315010166,0.929045503,-0.212312034,0.64190475,-0.56324895,-0.514157317,0.040961464,0.251720411,-0.414489496,0.96865485,0.115445539,0.097880693,-0.090115752,-0.139529009,0.32462833,-0.253425188,0.522209521,-0.695310867,0.200938267
QB_NZ_F_561_180,-0.162548181,-0.091277942,0.0230635,-0.057979066,-0.310774027,-0.874213136,0.726739586,-0.273220661,-0.348536673,-0.252949315,0.669040701,0.026439711,-0.036456486,0.074294984,0.162573688,0.376098869,0.101669312,-0.111978572,-0.299331016,1.131276023,-0.510563851
QB_NZ_F_561_240,0.334392939,0.17528596,-0.116487388,-0.275400562,0.413970803,-0.110040814,-0.176273006,0.753084073,0.236186829,-0.127328063,0.057595204,-0.521583381,-0.082027093,0.413929197,0.215547137,0.059798147,0.681184391,0.371297369,-0.048592697,0.330221385,0.300889137
QB_NZ_F_569_60,-0.217289408,0.251072372,0.144080402,-0.344887108,-0.074727602,0.562104682,0.301418167,0.136539344,0.582151593,-0.422640008,0.137097339,-0.23570226,0.23570226,0,0,-0.674067728,-0.686108393,0.105419014,0.303524944,0.016701498,-0.03981851
QB_NZ_F_569_120,0.132462091,-0.032803425,-0.334062525,0.025821172,0.52790465,-0.115303524,-0.592976862,-0.389942056,-0.363715951,0.942279362,0.271574983,0.23570226,-0.23570226,-0.207826562,-0.335490486,0.235835706,0.029285114,-0.51914544,-0.124611296,-0.041753744,0.124809279
QB_NZ_F_569_180,0.068149643,-0.509294208,0.44329162,0.385921835,-0.830423635,-0.446801157,0.291558695,0.126701356,-0.109217821,-0.311783612,-0.245203393,0,0,0.207826562,0.335490486,0.328674016,0.492617459,0.654404372,-0.399364396,0.012526123,-0.042495384
QB_NZ_F_571_60,-0.110647096,0.031034753,0.411421704,-0.729608058,-0.313712175,0.900937907,-0.353249112,-0.193859967,-0.141350798,0.403352976,-0.482597261,-0.471473923,-0.235128142,0.300580265,-0.683756929,-0.190368807,-0.75373343,0.54320683,0.114814373,0.16102524,0.667004911
QB_NZ_F_571_120,-0.157221073,-0.662151389,0.348218815,0.72673607,0.331458817,0,0,0.335625651,-0.609587974,0.744282277,0.436415482,-0.378932554,0.537191856,0.197962809,-0.267279546,-0.105369648,-0.572787821,0.995781645,-0.019985653,0.330159666,1.065874468
QB_NZ_F_571_180,0.396811644,-0.127614458,-0.168829439,-0.587458324,0.329908432,0.272795155,-0.256318338,0.25937332,-0.401357174,0.446569366,-0.027923867,-0.104555512,0.891135241,-0.708895393,-0.09201863,0.123248781,0.478559151,0.232850704,0.384599346,0.965282602,-1.153444058
QB_NZ_F_571_240,-0.070126201,-0.007994641,-0.257526187,-0.244160015,-0.586098304,0.227906182,0.135232889,0.481355638,0.178359533,0.096516605,-0.618817167,0.055849528,-0.403220285,0,0,0.397883996,0.054345666,-0.092109105,-0.164686045,0.249647046,0.141959483
QB_NZ_F_571_300,-0.648798386,0.62807899,0.400361199,0.60140798,-0.279809414,0.669332441,0.225284124,0,0,0.472979383,-0.345966435,0,0,0.105580165,-0.425785626,0.212571174,-0.046376444,0.995781645,-0.017923076,0.605871948,0.314152801
QB_NZ_F_571_360,-0.154009988,0.122655877,-0.18487325,0.188935787,0.568050616,0.739272705,-0.665304206,0.583068841,-0.212426473,0.881820154,-0.453979634,0,0,0.87480708,-0.545197085,-0.102731743,0.100390059,0.475316427,0.236093857,0.944604181,0.119949251
QB_NZ_F_571_420,0.306646636,0.238839902,0.35441756,0.093749897,0.269473512,0,0,0.280248256,0.571074584,1.138031611,0.238566948,0,0,0.21116033,0.263556249,-0.033193637,-0.535598119,-0.546503408,-0.139589673,-0.132643094,-0.049583489
QB_NZ_F_571_480,0.475191507,-0.2094707,-0.307936568,0.094228561,0.381901529,-0.320063784,0.172855373,-0.155147531,0.719726818,0.609831285,0.021386507,0,0,0.806934117,-0.215153386,1.001304754,0.350756445,-0.664272474,-0.289863085,0.554899929,0.340169404
QB_NZ_F_571_540,0.337891432,0.487934836,0.72889468,-0.655838992,0.401519673,-0.434719955,-0.358263132,0.316194986,-0.725388566,0.58822309,0.085499331,0.931907823,0.728943271,0,0,-0.167506964,0.713356039,0.29750823,0.31653433,-0.764580279,0.232629979
QB_NZ_F_571_600,0.434568619,-0.600668792,0.011298796,-0.231468563,1.16433179,0,0,-0.202187395,0.3826289,-0.183669659,0.138405252,0.108127284,0.251573303,-0.588232347,0.295470225,-0.597309611,-0.148249663,-0.568958362,-0.490573091,0.241537861,-0.15395999
QB_NZ_F_571_660,-0.198412753,0.098545055,-0.585725422,-0.208805256,0.609956174,0.318657623,0.050590971,0.288020522,-0.059283422,-0.260738888,0.515321418,0.204078072,-0.366312824,0.980387245,0.388552654,-0.766487248,-0.219618472,-0.446053323,-0.15579563,0,0
QB_NZ_F_571_720,0.432809304,-0.126891134,0.426250075,1.145553989,-0.083231604,-0.278874095,0.01393939,0.531551522,0.228707616,0.057621854,0.065980642,0,0,0.113121605,0.799711041,0.001318952,-0.338728823,0.378330138,-1.046828567,-0.89085187,0.247731392
QB_NZ_F_571_780,0.266151096,0.275759599,-0.099063173,-0.286993666,-0.696682416,-0.239317716,-0.133542478,-0.119375752,0.044097977,-0.060022764,-0.087927493,0,0,-0.972845805,-0.064625801,0.337358733,0.071612313,0.457479868,0.676845063,-0.372906654,-1.022498993
QB_NZ_F_571_840,0.289574272,-0.260103427,0.299965839,-0.152146988,-0.492974841,-0.276580971,-0.700957144,0.440577298,0.046027022,-0.278025444,0.961580296,0.021755339,-0.120514157,-0.633480989,0.386691005,-0.008793016,0.331681965,0.257097276,0.502166192,0.348115718,-0.119508923
QB_NZ_F_571_900,0.173711574,0.15023263,0.023878602,-0.691533701,0.662338122,0.226932686,-0.118484816,0.252896432,-0.418139869,-0.645844944,0.130700506,-0.410104383,0.111642976,-0.414779219,-0.304512518,-0.369997573,-0.092009726,0,0,0.000289614,0.510254106
QB_NZ_F_571_960,-0.326640891,0.782086868,-0.034401755,-0.136282672,-0.644300468,0,0,0.304562644,-0.303053024,0,0,0.731563876,-0.098219038,0,0,-0.069757931,0.458304046,-0.534957422,0.125746028,-0.467436579,-0.364294454
QB_NZ_F_571_1020,-0.430323839,0.15761657,-0.269224798,-0.223057741,-0.42856361,-0.130881101,1.198336776,0.188127549,-0.32415678,-1.255676229,-0.818524179,0.280871173,-0.155496739,-0.263950412,-0.310895313,-0.113210087,-0.56149809,-0.326492638,-0.117246791,-0.600369287,-0.364294454
QB_NZ_F_571_1080,0.308696032,-0.264322821,-0.231789241,-0.394077793,0.664520703,0,0,-0.423141813,0.33343163,-0.677056781,-0.430625248,0.539987007,0.076660395,0.067872963,0.165154824,0.260336096,0.228656582,0,0,-0.175505928,0.067816817
QB_NZ_F_571_1140,-0.524722729,-1.036471906,-0.41386218,0.079472013,-0.15089162,-0.524065235,0.682787391,-0.573837414,-0.394489773,-0.256897431,0.25397644,-0.27528622,-1.09808483,0.052790082,0.238025069,-0.169412118,0.161782583,0,0,0,0
QB_NZ_F_571_1200,0.06333908,0.613311112,0.2225423,-0.040618117,0.035598651,-0.192022045,0.122827872,-0.52418127,0.329403783,-0.665052228,-0.067381504,0,0,-0.354447696,1.403417081,-0.284673909,-0.135587455,0.195644756,0.05014194,0.023169099,0.015442513
QB_NZ_F_571_1260,-0.298584719,0.710357172,-0.567007643,0.493001827,0.358231813,-0.778688468,0.014806268,-0.051666212,-0.383609957,-0.004801821,0.498053448,-0.141572059,0.127878911,0.135745926,0.061168453,0.292221248,0.132156262,0.349206381,0.361590952,0.25775623,-0.457228611
QB_NZ_F_571_1320,-0.034729676,-0.690981271,0.847158609,0.492340814,-0.742152857,0,0,0,0,-0.369740228,-0.22516536,0,0,-0.595773788,-0.245205713,-0.2399028,-0.425283427,-0.229506349,0.876914958,-0.69738989,0.164813161
QB_NZ_F_571_1380,-0.005809398,-0.169386458,-0.294323638,-0.269146312,-1.204860064,-0.191562339,-0.179131566,0.233614661,0.212596229,-0.811507773,0.370668317,0,0,0.43740354,0.386691005,-0.481271103,1.171992136,0,0,-0.969626808,-0.171883227
QB_NZ_F_571_1440,0.007232292,-0.56305591,-0.642559405,-0.382179557,-0.538954551,-1.360081789,0.681053636,0.427772416,0.508264868,0.151257366,0.062898743,0,0,-0.180994568,-0.56434547,0.853655352,-0.551905508,-0.423478928,-0.484385362,0,0
QB_NZ_F_571_1500,-0.218051509,0.247067721,-0.16576653,-0.153138507,0.088864921,0.379338861,0.005617366,-0.82859502,-0.284842836,-0.571896898,-0.446230861,-0.632203669,0.595038652,0.565608026,0.474188489,-0.344100046,0.289474605,-0.216546974,-0.459314392,-0.311624386,0.251607524
QB_NZ_F_576_60,0.086388671,0.43959207,-0.776211204,1.601024236,-0.130916414,0.283507319,0.312385371,-0.052464084,0.390985633,0.076539185,0.270035085,-0.114508808,0.222871247,0.216603526,0.679321956,-0.045630399,-0.758351172,0.377235772,0.335750097,0.128578883,-0.797603863
QB_NZ_F_576_120,0.383584097,-0.054152646,-0.372258018,0.34620632,-0.415258017,-0.51155399,-0.664967389,-0.793194621,1.250063626,0.484029492,0.153451672,0,0,0.923880346,-0.032759181,0.778173809,-0.059115564,-0.039210887,-0.43196209,0.15208255,0.559082752
QB_NZ_F_576_180,-0.106130407,0.083276759,-0.002619552,0.20714781,-0.182090207,0.319227738,0.450742905,0.21660914,-0.323614602,-0.212638791,-0.388611377,0.229017615,-0.526786584,-0.145875844,-0.849152446,0.078273685,0.406643424,0.239321619,0.303018182,-0.218753082,0.547682025
QB_NZ_F_576_240,-0.011146154,0.071141712,0.04705804,-0.322755625,0.365334711,-0.098513153,-0.658144092,0.181286786,0.289344945,-0.229617554,-0.068006991,-0.114508808,0.303915337,-0.513880815,0.199787898,0.2857165,-0.046575899,-0.372278074,0.296570987,0,0
QB_NZ_F_576_300,0.075402905,0.060523546,0.830383815,-0.223398731,0.308774203,-0.477901596,0.069178767,0.358028417,-0.289880409,0.53685231,-0.365070495,0,0,-0.35363841,0.182761745,0,0,0.638641684,-0.521892199,0.293104551,-0.290904847
QB_NZ_F_576_360,-0.283082286,-0.121843454,-0.080815283,-0.917169043,0.06031197,0.442933186,0.411964963,-0.501265756,-0.092683845,-0.233929621,0.525621798,0,0,0.34479745,-0.437076436,-0.581110656,0.204473314,-0.956385076,0.050585687,-0.159763487,-0.156778637
QB_NZ_F_577_60,-0.202802086,0.504826501,-1.020186362,-0.241085226,-0.591086619,0.150536279,-0.053676274,-0.305738359,-0.316657487,0.028936503,-0.446857589,0.074365907,0.262124156,0.245440676,-1.033107416,0.085004065,-0.399531731,0.319785793,0.192629113,-0.109359122,0.892084789
QB_NZ_F_577_120,0.468681181,0.41034854,-0.338282792,0.666659451,-0.246525591,0.091370279,0.299053526,0.454799713,0.085879264,0.371569586,-0.072949417,0.057671519,0.186742046,0,0,-0.253551644,-0.582587373,1.497533469,0.250377036,0.269240878,-0.144102108
QB_NZ_F_577_180,0.384833104,0.094522213,-0.039885892,-0.088201912,0.066900403,0,0,-0.207219813,0.659596917,0.560403601,0.49809183,0,0,0.233453093,1.018262872,-0.164750147,-0.287507157,0.382806993,0.946780252,0.466215203,-0.484444944
QB_NZ_F_577_240,-0.014260089,-0.132224893,0.259769477,0,0,0,0,-0.444531423,0.604212862,0.407397954,-0.353847083,0.265592523,0.081378414,-0.218214641,-0.57647831,-0.990604073,0.45092378,0.047967869,-0.02923106,-0.235985473,-0.247950706
QB_NZ_F_577_300,-0.072847633,-0.320101067,-0.303437194,-0.428269283,0.63270644,-0.414162002,-0.145692743,0.133773011,-0.452926048,-0.484009679,0.011705837,-0.326299386,0.02184368,-0.640827725,1.019446793,0.369694655,-0.115710194,-0.745958859,-0.649878389,-0.376041892,0.181549951
QB_NZ_F_577_360,0.115968747,-0.404321421,0.011347765,-0.105842294,0.230558908,0.186485242,-0.210104272,0.402089154,0.016360382,0.070829091,-0.232284514,-0.526632032,-0.232570942,-0.431959335,-0.031146221,-0.063796865,-0.360969675,-0.352544338,-0.338937454,-0.2129625,0.20200793
QB_NZ_F_577_420,-0.217732713,0.005442993,0.51915385,0.106822316,-0.205863771,-0.322791723,0.385957969,-0.062893281,0.229775874,-0.449019846,0.278191752,0.449230782,0.561939367,-0.431959335,0.144074042,0.223439257,0.050249088,0,0,-0.203369595,-0.294828704
QB_NZ_F_577_480,0.05279336,-0.240199706,0.834330332,-0.916319862,0.113257007,0,0,-0.233664736,-0.396267819,0.66565624,0.197726849,0.40825365,0.280969684,-0.654034384,0.037976533,0.387454955,-0.331177184,-0.53661616,-0.749498656,-0.241741216,0.342291215
QB_NZ_F_577_540,-0.04356609,-0.596516587,-0.579069795,0.680134743,0.090264983,0.184238431,-0.135468691,-0.599411475,0.039159585,0.235225763,-0.360336188,-0.402182964,-1.162426404,0.66805376,-0.180684513,0.266825131,0.987765262,-0.397782328,-0.041627478,0.324240203,0.01496355
QB_NZ_F_577_600,-0.322373296,0.720776126,0.241824647,0.160233473,0.125019131,0,0,1.012025627,-0.272927868,-0.592311541,0.551022569,0,0,0.865787921,-0.334958487,-0.367357774,0.720593884,0.010919515,0.231195747,-0.061394595,-0.008066289
QB_NZ_F_578_60,0.022618438,0.698594001,-0.265400362,0.699370598,-0.041928522,-0.02539761,0.137552856,0,0,0.645926082,0.763546897,0.312221488,0.157212414,0,0,-0.008088369,0.16093765,0.043674442,-0.556508989,-0.449837804,-0.349119585
QB_NZ_F_578_120,-0.098266815,0.105651873,-0.606274635,-0.058803952,-1.083102482,0.372162992,-0.599235945,-0.409680054,-0.177040852,0,0,0.469314061,0.143421851,0.820459561,-0.34231562,-1.318731985,-0.136065468,0,0,0.026326385,-0.329524305
QB_NZ_F_578_180,0.287741783,0.0176591,0.415844976,-0.143541108,-0.17138666,0.08147352,0.019183508,0.424936223,0.364150378,0.065628853,0.247494511,0.461459433,-0.564640797,0.648475751,0.448660754,0.612967175,-0.327131514,-0.495526368,0.765656228,-0.431523797,-0.262446424
QB_NZ_F_578_240,0.481613177,-0.224816398,0.244717069,-0.026098383,-0.511099504,-0.584899405,0.045472019,-0.475443993,0.110007067,0.751853354,0.677538166,0,0,0.785653314,0.244855539,0.682811331,1.006754413,0,0,0.507069077,0.219233437
QB_NZ_F_578_300,0.261379963,0.450518963,0.489957705,0.704105748,0.131804503,0,0,0.336780594,1.094514758,0.289457784,-0.322269449,0.028473029,0.494915712,-0.62688471,-0.432268175,0.988967012,-0.006746376,0,0,1.045043041,-0.057167883
QB_NZ_F_578_360,0.295947442,0.008779095,-0.057373458,-0.508973533,0.019791079,0,0,-0.320379547,-0.316726696,-0.169253358,-0.161485781,0,0,-0.581841331,0.188996793,-0.472732353,0.070146057,0.064550275,-0.413809027,-0.307522706,0.145975851
QB_NZ_F_578_420,0.255002708,0.707070369,-0.236516123,-0.472083413,0.806435445,0.287169011,0.359513147,0.112384448,0.514318755,-0.507760075,-0.329115042,0.014727429,0.071710926,-0.051371787,0.111166481,0.140617381,-0.485576527,0.087074201,0.127053036,-0.813065615,-1.083223512
QB_NZ_F_578_480,-0.183086937,-0.363520603,-0.071152255,0.149872994,-0.524463583,-0.598226863,0.410527068,0.096356152,-0.443573469,-0.315479049,-0.108827374,0,0,-0.366675439,0.674850793,-0.497172342,0.226727011,-0.260673239,0.228549427,-0.168259942,0.238109624
QB_NZ_F_578_540,-0.424803737,-0.089708229,0.104458793,0.360421976,0.20518306,0.115672281,0.226933793,0,0,-0.537696043,-0.122869616,-0.528223776,-0.496680904,0.03871497,-0.182797919,-0.159144117,-0.527680417,-0.429602683,-0.51906068,0.477022659,-0.29109778
QB_NZ_F_578_600,0.027375435,-0.24157649,-0.096850261,-0.350180838,0.357463605,0.260451229,-0.554829677,0.420127734,-0.557337392,-0.545755727,-0.351056045,0,0,-0.421304496,-0.816598388,-0.599632297,0.195970038,0.261222603,-0.106399094,0.112173295,0.846529602
QB_NZ_F_578_660,-0.663650212,-0.13114825,0.055613901,-0.039973473,0.404288889,-0.260514094,0.309067626,0.029953211,0.31636953,0,0,-0.644079548,-0.051190569,-0.366675439,0.296030691,-0.017488364,-0.216534293,0.243642954,0.192457185,-0.011827796,0.323501902
